url,html_url,labels_url,id,number,title,description,creator/login,creator/id,creator/avatar_url,creator/gravatar_id,creator/url,creator/html_url,creator/followers_url,creator/following_url,creator/gists_url,creator/starred_url,creator/subscriptions_url,creator/organizations_url,creator/repos_url,creator/events_url,creator/received_events_url,creator/type,creator/site_admin,open_issues,closed_issues,state,created_at,updated_at,due_on,closed_at
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/2,https://github.com/shivamgulati1991/CSC510-SE-group-i/milestones/Mar%201,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/2/labels,1564280,2,Mar 1,,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,0,22,closed,2016-02-04T19:40:41Z,2016-03-02T03:45:27Z,,2016-03-02T03:45:27Z
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/1,https://github.com/shivamgulati1991/CSC510-SE-group-i/milestones/Feb%201%20submission,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/1/labels,1513803,1,Feb 1 submission,Identify problem and analysis,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,0,5,closed,2016-01-18T23:03:50Z,2016-02-04T19:41:45Z,2016-02-01T05:00:00Z,2016-02-04T19:41:45Z
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/4,https://github.com/shivamgulati1991/CSC510-SE-group-i/milestones/API%20call%20setups,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/4/labels,1594446,4,API call setups,,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,0,5,closed,2016-02-20T05:31:38Z,2016-02-29T07:58:14Z,2016-02-28T05:00:00Z,2016-02-29T07:56:55Z
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/5,https://github.com/shivamgulati1991/CSC510-SE-group-i/milestones/Data%20Collection%20methods,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/5/labels,1611066,5,Data Collection methods,,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,0,3,closed,2016-02-29T07:58:53Z,2016-03-02T03:45:24Z,2016-03-01T05:00:00Z,2016-03-02T03:45:24Z
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/7,https://github.com/shivamgulati1991/CSC510-SE-group-i/milestones/User%20response%20study%20initial%20survey%20on%20apps%20usage,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/7/labels,1611076,7,User response study initial survey on apps usage,,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,0,3,closed,2016-02-29T08:05:36Z,2016-04-03T19:46:22Z,2016-03-10T05:00:00Z,2016-04-03T19:46:22Z
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/6,https://github.com/shivamgulati1991/CSC510-SE-group-i/milestones/Improvement%20to-do's,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/6/labels,1611075,6,Improvement to-do's,,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,0,2,closed,2016-02-29T08:04:31Z,2016-04-03T19:45:09Z,2016-04-03T04:00:00Z,2016-04-03T19:45:09Z
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/8,https://github.com/shivamgulati1991/CSC510-SE-group-i/milestones/Adaptation%20as%20per%20feedback,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/8/labels,1611081,8,Adaptation as per feedback,Work on the apps to accommodate user suggestions as per trials,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,0,0,closed,2016-02-29T08:08:42Z,2016-04-05T18:15:52Z,2016-04-04T04:00:00Z,2016-04-05T18:15:52Z
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/9,https://github.com/shivamgulati1991/CSC510-SE-group-i/milestones/Analysis%20of%20solutions,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/9/labels,1680494,9,Analysis of solutions,,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,0,5,closed,2016-04-03T19:46:19Z,2016-04-08T02:36:58Z,2016-04-07T04:00:00Z,2016-04-08T02:36:58Z
https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/3,https://github.com/shivamgulati1991/CSC510-SE-group-i/milestones/Apr%207,https://api.github.com/repos/shivamgulati1991/CSC510-SE-group-i/milestones/3/labels,1564281,3,Apr 7,,shivamgulati1991,14206806,https://avatars.githubusercontent.com/u/14206806?v=3,,https://api.github.com/users/shivamgulati1991,https://github.com/shivamgulati1991,https://api.github.com/users/shivamgulati1991/followers,https://api.github.com/users/shivamgulati1991/following{/other_user},https://api.github.com/users/shivamgulati1991/gists{/gist_id},https://api.github.com/users/shivamgulati1991/starred{/owner}{/repo},https://api.github.com/users/shivamgulati1991/subscriptions,https://api.github.com/users/shivamgulati1991/orgs,https://api.github.com/users/shivamgulati1991/repos,https://api.github.com/users/shivamgulati1991/events{/privacy},https://api.github.com/users/shivamgulati1991/received_events,User,false,0,5,closed,2016-02-04T19:40:46Z,2016-04-08T02:37:12Z,2016-04-07T04:00:00Z,2016-04-08T02:37:12Z
